ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID
10299,32,80.8,1,2586.9,2004/09/30,Shipped   ,3,9
10310,49,97,14,4753.5,2004/10/16,Shipped   ,4,10
10319,43,85.7,2,3684.7,2004/11/03,Shipped   ,4,11
10331,41,100,2,5715.4,2004/11/17,Shipped   ,4,11
10343,30,100,1,3098.7,2004/11/24,Shipped   ,4,11
10355,28,95.4,9,2670.9,2004/12/07,Shipped   ,4,12
10363,43,100,9,5154.4,2005/01/06,Shipped   ,1,1
10378,41,100,2,4894.2,2005/02/10,Shipped   ,1,2
10390,30,82.4,10,2472.6,2005/03/04,Shipped   ,1,3
10103,31,100,3,3224.3,2003/01/29,Shipped   ,1,1
10114,32,100,7,3667.5,2003/04/01,Shipped   ,2,4
10126,43,96.3,3,4141.3,2003/05/28,Shipped   ,2,5
10140,26,100,3,2829.6,2003/07/24,Shipped   ,3,7
10151,27,100,10,3068.6,2003/09/21,Shipped   ,3,9
10164,24,100,1,2635,2003/10/21,Resolved  ,4,10
10175,22,100,8,2436.7,2003/11/06,Shipped   ,4,11
10184,46,100,13,4607.4,2003/11/14,Shipped   ,4,11
10194,37,97.3,3,3599,2003/11/25,Shipped   ,4,11
10207,49,80.9,14,3964.1,2003/12/09,Shipped   ,4,12
10217,21,100,3,2244.9,2004/02/04,Shipped   ,1,2
10229,25,100,8,2793,2004/03/11,Shipped   ,1,3
10245,37,100,1,4133.6,2004/05/04,Shipped   ,2,5
10259,45,86.7,11,3900.6,2004/06/15,Shipped   ,2,6
10270,32,85.7,1,2743,2004/07/19,Shipped   ,3,7
10281,29,82.8,8,2402.1,2004/08/19,Shipped   ,3,8
10291,26,83.8,3,2178.5,2004/09/08,Shipped   ,3,9
10305,28,100,12,3155,2004/10/13,Shipped   ,4,10
10313,27,87.6,6,2366.3,2004/10/22,Shipped   ,4,10
10324,20,98.2,11,1963.6,2004/11/05,Shipped   ,4,11
10335,44,100,1,4746.3,2004/11/19,Shipped   ,4,11
10348,42,100,3,6386.9,2004/11/01,Shipped   ,4,11
10358,41,100,1,4428,2004/12/10,Shipped   ,4,12
10371,26,100,1,4044,2005/01/23,Shipped   ,1,1
10382,26,100,6,2708.4,2005/02/17,Shipped   ,1,2
10411,26,100,1,2904.7,2005/05/01,Shipped   ,2,5
10425,41,86.7,11,3553.9,2005/05/31,In Process,2,5
10107,20,92.9,8,1858,2003/02/24,Shipped   ,1,2
10120,22,100,6,2461.4,2003/04/29,Shipped   ,2,4
10133,23,100,1,2642,2003/06/27,Shipped   ,2,6
10145,33,93.9,12,3098.7,2003/08/25,Shipped   ,3,8
10168,28,100,7,3244.4,2003/10/28,Shipped   ,4,10
10188,44,98.9,7,4351.2,2003/11/18,Shipped   ,4,11
10210,46,79.9,5,3675.9,2004/01/12,Shipped   ,1,1
10223,21,100,7,2475.3,2004/02/20,Shipped   ,1,2
10235,41,100,1,4177.5,2004/04/02,Shipped   ,2,4
10250,31,100,2,3282.3,2004/05/11,Shipped   ,2,5
10263,31,79.9,8,2477.2,2004/06/28,Shipped   ,2,6
10275,23,81.9,7,1883.9,2004/07/23,Shipped   ,3,7
10285,37,98.9,12,3658.9,2004/08/27,Shipped   ,3,8
10297,26,100,2,2856.9,2004/09/16,Shipped   ,3,9
10308,24,79.9,5,1917.8,2004/10/15,Shipped   ,4,10
10318,47,100,7,5305.4,2004/11/02,Shipped   ,4,11
10329,45,63.9,11,2875.9,2004/11/15,Shipped   ,4,11
10340,55,100,2,6482.9,2004/11/24,Shipped   ,4,11
10353,46,81.2,5,3733.8,2004/12/04,Shipped   ,4,12
10363,50,100,2,6576.5,2005/01/06,Shipped   ,1,1
10375,37,100,3,6353.3,2005/02/03,Shipped   ,1,2
10387,44,94.9,1,4175.6,2005/03/02,Shipped   ,1,3
10401,49,100,1,4992.6,2005/04/03,On Hold   ,2,4
10416,45,100,2,4764.6,2005/05/10,Shipped   ,2,5
10108,27,43.5,13,1173.2,2003/03/03,Shipped   ,1,3
10122,31,44.7,17,1384.5,2003/05/08,Shipped   ,2,5
10135,33,40.2,14,1327.6,2003/07/02,Shipped   ,3,7
10145,31,35.8,1,1109.8,2003/08/25,Shipped   ,3,8
10159,35,35.4,9,1239,2003/10/10,Shipped   ,4,10
10169,26,39.8,9,1035.6,2003/11/04,Shipped   ,4,11
10180,34,45.5,4,1545.6,2003/11/11,Shipped   ,4,11
10190,46,33,1,1517.5,2003/11/19,Shipped   ,4,11
10211,41,42.2,9,1731.8,2004/01/15,Shipped   ,1,1
10224,43,39.4,2,1695.5,2004/02/21,Shipped   ,1,2
10237,26,40.2,2,1046,2004/04/05,Shipped   ,2,4
10252,36,48.3,6,1738.1,2004/05/26,Shipped   ,2,5
10264,20,32.6,4,651.8,2004/06/30,Shipped   ,2,6
10276,27,36.6,10,988.5,2004/08/02,Shipped   ,3,8
10285,37,41,1,1518.1,2004/08/27,Shipped   ,3,8
10299,24,42.2,4,1013.8,2004/09/30,Shipped   ,3,9
10310,36,43,17,1549.8,2004/10/16,Shipped   ,4,10
10319,29,38.2,5,1108.4,2004/11/03,Shipped   ,4,11
10331,28,100,3,4102.6,2004/11/17,Shipped   ,4,11
10343,29,100,5,3713.2,2004/11/24,Shipped   ,4,11
10355,38,39.8,10,1513.5,2004/12/07,Shipped   ,4,12
10364,48,48.3,1,2317.4,2005/01/06,Shipped   ,1,1
10378,40,82.5,1,3298.4,2005/02/10,Shipped   ,1,2
10390,41,44.6,11,1827,2005/03/04,Shipped   ,1,3
10403,30,40.2,2,1206.9,2005/04/08,Shipped   ,2,4
10104,35,47.6,11,1666.7,2003/01/31,Shipped   ,1,1
10114,28,55.7,2,1560.4,2003/04/01,Shipped   ,2,4
10127,45,52,13,2337.8,2003/06/03,Shipped   ,2,6
10141,24,46,7,1103.8,2003/08/01,Shipped   ,3,8
10151,41,63.9,5,2617.8,2003/09/21,Shipped   ,3,9
10165,48,46,14,2207.5,2003/10/22,Shipped   ,4,10
10175,50,63.3,3,3165.5,2003/11/06,Shipped   ,4,11
10184,33,62.8,8,2071.4,2003/11/14,Shipped   ,4,11
10195,32,43.3,8,1385.3,2003/11/25,Shipped   ,4,11
10207,27,60.1,9,1621.6,2003/12/09,Shipped   ,4,12
10219,35,55.2,4,1931.7,2004/02/10,Shipped   ,1,2
10229,23,54.1,3,1244.5,2004/03/11,Shipped   ,1,3
10246,35,48.7,7,1704.5,2004/05/05,Shipped   ,2,5
10259,40,43.8,6,1753.2,2004/06/15,Shipped   ,2,6
10271,35,47.6,7,1666.7,2004/07/20,Shipped   ,3,7
10281,31,55.2,3,1710.9,2004/08/19,Shipped   ,3,8
10292,50,46.5,10,2326.5,2004/09/08,Shipped   ,3,9
10305,40,57.9,7,2316,2004/10/13,Shipped   ,4,10
10313,38,45.5,1,1727.1,2004/10/22,Shipped   ,4,10
10325,38,100,3,8844.1,2004/11/05,Shipped   ,4,11
10335,40,60.6,3,2424,2004/11/19,Shipped   ,4,11
10349,33,46.5,1,1535.5,2004/12/01,Shipped   ,4,12
10359,36,100,3,6358.7,2004/12/15,Shipped   ,4,12
10371,20,66.5,2,1329.4,2005/01/23,Shipped   ,1,1
10383,32,53.2,5,1701.8,2005/02/22,Shipped   ,1,2
10394,36,62.8,3,2259.7,2005/03/15,Shipped   ,1,3
10412,19,48.7,7,925.3,2005/05/03,Shipped   ,2,5
10425,11,43.8,6,482.1,2005/05/31,In Process,2,5
10104,49,65.9,4,3227.6,2003/01/31,Shipped   ,1,1
10116,27,63.4,1,1711.3,2003/04/11,Shipped   ,2,4
10127,29,70.8,6,2054.4,2003/06/03,Shipped   ,2,6
10142,42,74.6,16,3131.9,2003/08/08,Shipped   ,3,8
10152,33,51,2,1681.3,2003/09/25,Shipped   ,3,9
10165,44,53.4,7,2351.4,2003/10/22,Shipped   ,4,10
10176,22,64,6,1408,2003/11/06,Shipped   ,4,11
10184,48,51,1,2445.6,2003/11/14,Shipped   ,4,11
10195,33,54.7,1,1804.4,2003/11/25,Shipped   ,4,11
10207,45,56.5,2,2544.8,2003/12/09,Shipped   ,4,12
10220,20,52.8,6,1056.4,2004/02/12,Shipped   ,1,2
10230,46,60.9,4,2801.4,2004/03/15,Shipped   ,1,3
10247,40,49.7,6,1988.4,2004/05/05,Shipped   ,2,5
10272,45,64.6,6,2908.3,2004/07/20,Shipped   ,3,7
10282,36,59.6,9,2147.4,2004/08/20,Shipped   ,3,8
10292,31,67.7,3,2099.6,2004/09/08,Shipped   ,3,9
10306,46,50.3,17,2315.2,2004/10/14,Shipped   ,4,10
10314,35,66.5,9,2327.2,2004/10/22,Shipped   ,4,10
10325,28,100,2,5377.4,2004/11/05,Shipped   ,4,11
10336,31,84.7,9,2626,2004/11/20,Shipped   ,4,11
10350,27,100,14,4406.4,2004/12/02,Shipped   ,4,12
10359,22,100,1,4301.2,2004/12/15,Shipped   ,4,12
10371,30,99.5,11,2986.5,2005/01/23,Shipped   ,1,1
10383,44,36.1,8,1587.1,2005/02/22,Shipped   ,1,2
10394,30,60.3,4,1808.4,2005/03/15,Shipped   ,1,3
10413,24,49.7,6,1193,2005/05/05,Shipped   ,2,5
10103,45,75.6,7,3403.3,2003/01/29,Shipped   ,1,1
10113,23,68.5,1,1576,2003/03/26,Shipped   ,1,3
10126,26,62.7,7,1630.2,2003/05/28,Shipped   ,2,5
10140,28,60.8,7,1701.3,2003/07/24,Shipped   ,3,7
10150,49,58.2,4,2850.8,2003/09/19,Shipped   ,3,9
10164,49,54.9,5,2692.1,2003/10/21,Resolved  ,4,10
10175,29,75,12,2174.4,2003/11/06,Shipped   ,4,11
10183,49,64.6,4,3167.4,2003/11/13,Shipped   ,4,11
10194,39,54.9,7,2142.7,2003/11/25,Shipped   ,4,11
10206,36,58.8,2,2117.5,2003/12/05,Shipped   ,4,12
10217,39,62,7,2419.9,2004/02/04,Shipped   ,1,2
10229,30,73,12,2191.2,2004/03/11,Shipped   ,1,3
10245,44,69.2,5,3043,2004/05/04,Shipped   ,2,5
10258,20,61.4,2,1228.2,2004/06/15,Shipped   ,2,6
10270,21,63.4,5,1330.3,2004/07/19,Shipped   ,3,7
10281,36,77.6,12,2792.5,2004/08/19,Shipped   ,3,8
10291,32,71.8,7,2296,2004/09/08,Shipped   ,3,9
10304,36,73,2,2629.4,2004/10/11,Shipped   ,4,10
10313,34,56.2,10,1912.2,2004/10/22,Shipped   ,4,10
10324,48,100,4,8209.4,2004/11/05,Shipped   ,4,11
10333,33,73.7,4,2431.8,2004/11/18,Shipped   ,4,11
10348,31,100,5,3140,2004/11/01,Shipped   ,4,11
10358,36,100,2,5669.6,2004/12/10,Shipped   ,4,12
10370,25,100,3,3160.2,2005/01/20,Shipped   ,1,1
10382,48,100,8,6799.7,2005/02/17,Shipped   ,1,2
10411,27,69.2,5,1867.3,2005/05/01,Shipped   ,2,5
10424,44,61.4,2,2702,2005/05/31,In Process,2,5
10106,33,72.9,5,2406.4,2003/02/17,Shipped   ,1,2
10120,29,72.2,11,2094.7,2003/04/29,Shipped   ,2,4
10133,49,57.1,6,2797.9,2003/06/27,Shipped   ,2,6
10144,20,81.9,1,1637.2,2003/08/13,Shipped   ,3,8
10168,31,73.6,12,2281.9,2003/10/28,Shipped   ,4,10
10210,39,59.2,10,2307.2,2004/01/12,Shipped   ,1,1
10223,20,66,12,1320.8,2004/02/20,Shipped   ,1,2
10235,34,77.7,6,2642.8,2004/04/02,Shipped   ,2,4
10250,50,61.2,7,3061,2004/05/11,Shipped   ,2,5
10262,40,79.1,2,3164.4,2004/06/24,Cancelled ,2,6
10275,28,64,12,1791.2,2004/07/23,Shipped   ,3,7
10284,50,81.9,4,4093,2004/08/21,Shipped   ,3,8
10297,28,79.8,7,2234.4,2004/09/16,Shipped   ,3,9
10308,46,66,10,3037.8,2004/10/15,Shipped   ,4,10
10316,24,59.2,2,1419.8,2004/11/01,Shipped   ,4,11
10328,24,81.2,5,1948.1,2004/11/12,Shipped   ,4,11
10340,39,59.2,3,2307.2,2004/11/24,Shipped   ,4,11
10353,40,44.5,7,1780.4,2004/12/04,Shipped   ,4,12
10361,49,72.3,2,3544.2,2004/12/17,Shipped   ,4,12
10375,44,82.3,4,3619.4,2005/02/03,Shipped   ,1,2
10388,35,100,8,3918.9,2005/03/03,Shipped   ,1,3
10398,22,67.4,4,1483,2005/03/30,Shipped   ,1,3
10401,62,77.7,6,4819.3,2005/04/03,On Hold   ,2,4
10416,26,61.2,7,1591.7,2005/05/10,Shipped   ,2,5
10108,31,100,16,3669.8,2003/03/03,Shipped   ,1,3
10121,25,86.7,3,2168.5,2003/05/07,Shipped   ,2,5
10135,30,89.8,17,2694,2003/07/02,Shipped   ,3,7
10145,27,100,4,3251.3,2003/08/25,Shipped   ,3,8
10159,23,100,12,2347.2,2003/10/10,Shipped   ,4,10
10169,34,100,12,3920.9,2003/11/04,Shipped   ,4,11
10180,22,100,7,2514.6,2003/11/11,Shipped   ,4,11
10190,42,85.7,4,3600.2,2003/11/19,Shipped   ,4,11
10211,37,100,12,4040,2004/01/15,Shipped   ,1,1
10224,30,100,5,3336.9,2004/02/21,Shipped   ,1,2
10237,27,100,5,3113.6,2004/04/05,Shipped   ,2,4
10252,25,100,9,2832,2004/05/26,Shipped   ,2,5
10264,34,98,7,3331,2004/06/30,Shipped   ,2,6
10276,38,100,13,4304.6,2004/08/02,Shipped   ,3,8
10285,26,100,4,2600.3,2004/08/27,Shipped   ,3,8
10299,38,100,7,4382.2,2004/09/30,Shipped   ,3,9
10309,50,84.7,3,4235,2004/10/15,Shipped   ,4,10
10319,22,100,8,2626.8,2004/11/03,Shipped   ,4,11
10331,32,100,4,5026.6,2004/11/17,Shipped   ,4,11
10341,31,71,4,2201.6,2004/11/24,Shipped   ,4,11
10355,40,100,5,4326.8,2004/12/07,Shipped   ,4,12
10365,22,100,3,3425.2,2005/01/07,Shipped   ,1,1
10375,41,100,15,4701.9,2005/02/03,Shipped   ,1,2
10390,45,49,12,2204.1,2005/03/04,Shipped   ,1,3
10403,45,100,5,5189.4,2005/04/08,Shipped   ,2,4
10106,39,40.1,6,1565.8,2003/02/17,Shipped   ,1,2
10120,49,50.6,12,2480.4,2003/04/29,Shipped   ,2,4
10133,27,50.2,7,1355.1,2003/06/27,Shipped   ,2,6
10143,34,36.7,1,1246.4,2003/08/10,Shipped   ,3,8
10156,20,41,1,820.4,2003/10/08,Shipped   ,4,10
10168,48,51.9,13,2492.6,2003/10/28,Shipped   ,4,10
10199,29,38.4,1,1113.6,2003/12/01,Shipped   ,4,12
10210,43,41,11,1763.9,2004/01/12,Shipped   ,1,1
10223,41,46.3,13,1896.7,2004/02/20,Shipped   ,1,2
10235,41,35.4,7,1449.3,2004/04/02,Shipped   ,2,4
10250,36,51.9,8,1869.5,2004/05/11,Shipped   ,2,5
10262,49,38,3,1860.5,2004/06/24,Cancelled ,2,6
10275,38,45.4,13,1724.8,2004/07/23,Shipped   ,3,7
10284,33,51.9,5,1713.7,2004/08/21,Shipped   ,3,8
10296,26,48.4,1,1259.4,2004/09/15,Shipped   ,3,9
10308,47,43.6,11,2051.1,2004/10/15,Shipped   ,4,10
10316,34,47.6,3,1617.4,2004/11/01,Shipped   ,4,11
10328,34,51.9,7,1765.6,2004/11/12,Shipped   ,4,11
10340,40,50.6,4,2024.8,2004/11/24,Shipped   ,4,11
10353,40,82.2,8,3288.4,2004/12/04,Shipped   ,4,12
10361,33,82.6,3,2725.5,2004/12/17,Shipped   ,4,12
10375,49,65.8,5,3224.2,2005/02/03,Shipped   ,1,2
10388,27,100,1,3211.4,2005/03/03,Shipped   ,1,3
10398,49,36.7,5,1796.3,2005/03/30,Shipped   ,1,3
10401,56,35.4,7,1979.6,2005/04/03,On Hold   ,2,4
10416,37,51.9,8,1921.4,2005/05/10,Shipped   ,2,5
10104,33,100,7,3705.2,2003/01/31,Shipped   ,1,1
10115,27,100,3,2843.9,2003/04/04,Shipped   ,2,4
10127,46,100,9,6176.4,2003/06/03,Shipped   ,2,6
10141,44,100,3,5500.4,2003/08/01,Shipped   ,3,8
10151,26,100,1,3220.1,2003/09/21,Shipped   ,3,9
10165,48,94.9,10,4556.2,2003/10/22,Shipped   ,4,10
10176,23,100,9,3114.9,2003/11/06,Shipped   ,4,11
10184,45,100,4,4948.2,2003/11/14,Shipped   ,4,11
10195,49,100,4,5161.2,2003/11/25,Shipped   ,4,11
10207,28,94.9,5,2657.8,2003/12/09,Shipped   ,4,12
10220,37,100,9,3983.1,2004/02/12,Shipped   ,1,2
10230,34,100,7,3974.9,2004/03/15,Shipped   ,1,3
10246,22,100,3,2928.4,2004/05/05,Shipped   ,2,5
10259,29,100,2,3054.6,2004/06/15,Shipped   ,2,6
10271,34,98.4,3,3345.3,2004/07/20,Shipped   ,3,7
10282,38,100,12,4310.7,2004/08/20,Shipped   ,3,8
10292,41,100,6,4983.1,2004/09/08,Shipped   ,3,9
10305,42,100,3,4618.3,2004/10/13,Shipped   ,4,10
10314,28,100,12,3403.1,2004/10/22,Shipped   ,4,10
10325,38,100,4,5190.4,2004/11/05,Shipped   ,4,11
10336,23,100,8,3141.6,2004/11/20,Shipped   ,4,11
10350,31,71.4,8,2213.4,2004/12/02,Shipped   ,4,12
10359,46,100,2,4896.7,2004/12/15,Shipped   ,4,12
10371,48,56.5,10,2714.4,2005/01/23,Shipped   ,1,1
10383,29,100,13,3087.1,2005/02/22,Shipped   ,1,2
10395,46,100,4,5693,2005/03/17,Shipped   ,1,3
10412,26,100,3,3460.9,2005/05/03,Shipped   ,2,5
10425,18,100,2,1895.9,2005/05/31,In Process,2,5
10104,32,53.3,2,1705.9,2003/01/31,Shipped   ,1,1
10117,21,49.2,11,1033.4,2003/04/16,Shipped   ,2,4
10127,46,69.1,4,3179.5,2003/06/03,Shipped   ,2,6
10142,42,49.8,14,2091.2,2003/08/08,Shipped   ,3,8
10153,31,57.4,13,1779.7,2003/09/28,Shipped   ,3,9
10165,38,66.8,5,2537.6,2003/10/22,Shipped   ,4,10
10176,38,64.4,4,2448.7,2003/11/06,Shipped   ,4,11
10185,20,48.6,15,972.4,2003/11/14,Shipped   ,4,11
10196,46,62.1,7,2856.1,2003/11/26,Shipped   ,4,11
10208,30,65.6,15,1968.3,2004/01/02,Shipped   ,1,1
10220,30,68.5,4,2056.2,2004/02/12,Shipped   ,1,2
10230,43,52.1,2,2242,2004/03/15,Shipped   ,1,3
10247,49,63.9,4,3128.7,2004/05/05,Shipped   ,2,5
10272,43,56.8,4,2443.3,2004/07/20,Shipped   ,3,7
10282,37,66.8,7,2470.9,2004/08/20,Shipped   ,3,8
10292,35,55.1,1,1927.5,2004/09/08,Shipped   ,3,9
10306,34,60.3,15,2051.6,2004/10/14,Shipped   ,4,10
10314,38,61.5,7,2337.4,2004/10/22,Shipped   ,4,10
10325,44,100,7,5933,2004/11/05,Shipped   ,4,11
10337,21,100,6,2296.8,2004/11/21,Shipped   ,4,11
10350,44,100,17,6490.9,2004/12/02,Shipped   ,4,12
10359,25,64.9,4,1623.2,2004/12/15,Shipped   ,4,12
10372,24,58.6,9,1405.9,2005/01/26,Shipped   ,1,1
10383,38,60.1,10,2282.3,2005/02/22,Shipped   ,1,2
10395,45,100,3,8977,2005/03/17,Shipped   ,1,3
10413,51,63.9,4,3256.3,2005/05/05,Shipped   ,2,5
10108,34,83,14,2821.7,2003/03/03,Shipped   ,1,3
10121,44,74.8,1,3293.4,2003/05/07,Shipped   ,2,5
10135,44,96,15,4224,2003/07/02,Shipped   ,3,7
10145,38,81.4,2,3091.7,2003/08/25,Shipped   ,3,8
10159,31,71.6,10,2219.6,2003/10/10,Shipped   ,4,10
10169,48,80.5,10,3866.4,2003/11/04,Shipped   ,4,11
10180,21,93.6,5,1964.8,2003/11/11,Shipped   ,4,11
10190,40,66.7,2,2668.8,2003/11/19,Shipped   ,4,11
10211,40,80.5,10,3222,2004/01/15,Shipped   ,1,1
10224,50,77.3,3,3864.5,2004/02/21,Shipped   ,1,2
10237,20,68.3,3,1366.8,2004/04/05,Shipped   ,2,4
10252,48,72.4,7,3475.7,2004/05/26,Shipped   ,2,5
10264,47,89.5,5,4206.5,2004/06/30,Shipped   ,2,6
10276,21,70.8,11,1486.4,2004/08/02,Shipped   ,3,8
10285,39,78.9,2,3077.9,2004/08/27,Shipped   ,3,8
10299,44,80.5,5,3544.2,2004/09/30,Shipped   ,3,9
10309,28,88.7,1,2483,2004/10/15,Shipped   ,4,10
10319,45,77.3,6,3478.1,2004/11/03,Shipped   ,4,11
10331,20,100,5,3657.8,2004/11/17,Shipped   ,4,11
10341,38,100,3,4682.4,2004/11/24,Shipped   ,4,11
10356,26,100,4,3937.7,2004/12/09,Shipped   ,4,12
10365,44,100,2,4984.3,2005/01/07,Shipped   ,1,1
10375,49,100,8,5406.7,2005/02/03,Shipped   ,1,2
10390,22,100,13,3491.2,2005/03/04,Shipped   ,1,3
10403,31,68.3,3,2118.5,2005/04/08,Shipped   ,2,4
10105,41,70.7,5,2897.5,2003/02/11,Shipped   ,1,2
10119,25,76.7,14,1916.8,2003/04/28,Shipped   ,2,4
10129,31,60,5,1860,2003/06/12,Shipped   ,2,6
10142,41,64,2,2624,2003/08/08,Shipped   ,3,8
10153,43,64.7,1,2780.8,2003/09/28,Shipped   ,3,9
10167,43,75.3,12,3239.6,2003/10/23,Cancelled ,4,10
10177,24,76,3,1824,2003/11/07,Shipped   ,4,11
10185,21,54,3,1134,2003/11/14,Shipped   ,4,11
10197,23,64.7,9,1487.4,2003/11/26,Shipped   ,4,11
10208,38,74.7,3,2837.5,2004/01/02,Shipped   ,1,1
10222,31,62.7,15,1942.8,2004/02/19,Shipped   ,1,2
10233,36,70.7,3,2544.1,2004/03/29,Shipped   ,1,3
10248,36,71.3,6,2568.2,2004/05/07,Cancelled ,2,5
10261,34,62,4,2108,2004/06/17,Shipped   ,2,6
10273,21,65.3,7,1372.1,2004/07/21,Shipped   ,3,7
10283,45,78.7,9,3540.2,2004/08/20,Shipped   ,3,8
10295,26,75.3,4,1958.8,2004/09/10,Shipped   ,3,9
10306,50,54,3,2700,2004/10/14,Shipped   ,4,10
10315,41,62,2,2542,2004/10/29,Shipped   ,4,10
10326,39,60,1,2340,2004/11/09,Shipped   ,4,11
10339,22,100,5,2816.4,2004/11/23,Shipped   ,4,11
10350,46,76.7,11,3526.8,2004/12/02,Shipped   ,4,12
10373,44,100,14,4627.9,2005/01/31,Shipped   ,1,1
10385,25,77.3,1,1933.5,2005/02/28,Shipped   ,1,2
10396,39,66.7,1,2600.1,2005/03/23,Shipped   ,1,3
10414,37,71.3,6,2639.6,2005/05/06,On Hold   ,2,5
10106,31,100,7,3313,2003/02/17,Shipped   ,1,2
10120,47,82.2,13,3863.9,2003/04/29,Shipped   ,2,4
10133,24,77.6,8,1863.4,2003/06/27,Shipped   ,2,6
10143,36,100,2,3946,2003/08/10,Shipped   ,3,8
10156,48,100,2,4954.1,2003/10/08,Shipped   ,4,10
10168,28,98.7,14,2762.2,2003/10/28,Shipped   ,4,10
10199,48,83.1,2,3989.8,2003/12/01,Shipped   ,4,12
10210,21,78.5,12,1649.5,2004/01/12,Shipped   ,1,1
10223,25,100,14,2534.8,2004/02/20,Shipped   ,1,2
10235,25,100,8,2580.2,2004/04/02,Shipped   ,2,4
10250,31,91.3,9,2831.5,2004/05/11,Shipped   ,2,5
10262,40,84,4,3361.2,2004/06/24,Cancelled ,2,6
10275,32,89.5,14,2864.3,2004/07/23,Shipped   ,3,7
10284,24,83.1,6,1994.9,2004/08/21,Shipped   ,3,8
10296,42,100,2,4296.6,2004/09/15,Shipped   ,3,9
10308,21,100,12,2224.9,2004/10/15,Shipped   ,4,10
10316,34,82.2,4,2795.1,2004/11/01,Shipped   ,4,11
10328,27,100,8,2762.1,2004/11/12,Shipped   ,4,11
10340,30,88.6,5,2658,2004/11/24,Shipped   ,4,11
10353,39,100,9,5043.9,2004/12/04,Shipped   ,4,12
10361,20,60.5,4,1210.8,2004/12/17,Shipped   ,4,12
10375,37,81.9,6,3029.2,2005/02/03,Shipped   ,1,2
10388,46,100,2,10066.6,2005/03/03,Shipped   ,1,3
10398,47,87.7,6,4121.4,2005/03/30,Shipped   ,1,3
10401,11,100,8,1135.3,2005/04/03,On Hold   ,2,4
10416,23,91.3,9,2100.8,2005/05/10,Shipped   ,2,5
10105,29,70.2,12,2034.3,2003/02/11,Shipped   ,1,2
10117,38,79.7,6,3027.8,2003/04/16,Shipped   ,2,4
10128,32,97,3,3104,2003/06/06,Shipped   ,2,6
10142,43,84,9,3612.4,2003/08/08,Shipped   ,3,8
10153,31,87.5,8,2711.9,2003/09/28,Shipped   ,3,9
10166,29,100,3,3014,2003/10/21,Shipped   ,4,10
10177,31,88.3,10,2738.5,2003/11/07,Shipped   ,4,11
10185,30,94.4,10,2832,2003/11/14,Shipped   ,4,11
10196,50,94.4,2,4720,2003/11/26,Shipped   ,4,11
10208,40,80.5,10,3222,2004/01/02,Shipped   ,1,1
10221,23,97,4,2231,2004/02/18,Shipped   ,1,2
10232,26,88.3,7,2296.8,2004/03/20,Shipped   ,1,3
10248,40,100,13,4157.2,2004/05/07,Cancelled ,2,5
10273,21,100,14,2146.2,2004/07/21,Shipped   ,3,7
10282,43,86.6,2,3724.2,2004/08/20,Shipped   ,3,8
10293,29,71.9,5,2084.8,2004/09/09,Shipped   ,3,9
10306,38,91.8,10,3488.8,2004/10/14,Shipped   ,4,10
10314,23,76.2,2,1753.1,2004/10/22,Shipped   ,4,10
10327,20,100,7,3469.2,2004/11/10,Resolved  ,4,11
10337,36,70.3,9,2530.8,2004/11/21,Shipped   ,4,11
10350,28,100,4,2924.3,2004/12/02,Shipped   ,4,12
10372,44,100,2,4496.8,2005/01/26,Shipped   ,1,1
10384,49,100,1,6397.4,2005/02/23,Shipped   ,1,2
10397,32,80.5,5,2577.6,2005/03/28,Shipped   ,1,3
10414,34,100,13,3533.6,2005/05/06,On Hold   ,2,5
10106,30,100,16,3177.3,2003/02/17,Shipped   ,1,2
10119,29,94.1,7,2730.1,2003/04/28,Shipped   ,2,4
10131,22,86,8,1891.8,2003/06/16,Shipped   ,2,6
10143,26,100,11,2612.5,2003/08/10,Shipped   ,3,8
10155,32,91.4,9,2925.8,2003/10/06,Shipped   ,4,10
10167,29,100,5,2940,2003/10/23,Cancelled ,4,10
10178,34,96.9,8,3293.2,2003/11/08,Shipped   ,4,11
10186,24,99.6,5,2389.7,2003/11/14,Shipped   ,4,11
10197,24,90.5,2,2172.5,2003/11/26,Shipped   ,4,11
10209,33,88.7,4,2927.4,2004/01/09,Shipped   ,1,1
10222,26,100,8,2659.5,2004/02/19,Shipped   ,1,2
10249,40,96,4,3838,2004/05/08,Shipped   ,2,5
10262,44,94.1,13,4142.2,2004/06/24,Cancelled ,2,6
10274,24,90.5,5,2172.5,2004/07/21,Shipped   ,3,7
10283,20,94.1,2,1882.8,2004/08/20,Shipped   ,3,8
10296,34,100,11,3477.9,2004/09/15,Shipped   ,3,9
10307,34,97.8,5,3323.8,2004/10/14,Shipped   ,4,10
10316,45,93.2,13,4195.8,2004/11/01,Shipped   ,4,11
10328,41,100,9,4156.6,2004/11/12,Shipped   ,4,11
10339,55,71.2,15,3918.8,2004/11/23,Shipped   ,4,11
10352,23,100,3,2352.7,2004/12/03,Shipped   ,4,12
10361,24,45.4,14,1089.4,2004/12/17,Shipped   ,4,12
10373,32,84.4,15,2701.1,2005/01/31,Shipped   ,1,1
10386,29,85.8,13,2487,2005/03/01,Resolved  ,1,3
10398,36,100,7,3910.3,2005/03/30,Shipped   ,1,3
10400,46,87.8,5,4038.8,2005/04/01,Shipped   ,2,4
