first_time_customer;order_dollar_amount;num_items;age;web_order;total_transactions_to_date;hour_of_day;billing_shipping_zip_equal;reported_as_fraud_historic
1;787.1;14;31.3;0;43;3;0;1
1;670;10;64.5;1;28;22;0;1
0;433.8;11;36.3;0;36;17;1;0
0;234.1;11;21.7;0;62;18;0;0
0;856.6;4;79.6;1;79;0;1;0
0;954;7;90;0;3;15;1;0
0;157.4;5;43.2;1;10;6;1;0
0;675.9;5;26.9;0;39;13;0;0
1;246;8;75.1;1;7;3;1;0
0;546.5;14;75.1;0;34;15;1;0
0;439.5;12;47.1;0;60;5;0;0
1;653.1;1;40.7;0;82;11;1;0
1;767.9;16;15.3;1;68;23;0;1
0;620.4;13;97.5;0;10;16;1;0
1;487.6;6;32.1;0;23;2;1;0
0;664.8;3;69.8;1;6;12;1;0
0;301.2;8;60;1;27;12;1;0
1;605.4;2;40;1;89;15;0;0
1;784.8;17;38.1;0;90;7;0;1
1;332.3;15;35.3;0;95;3;0;1
1;522.5;6;49.7;0;64;12;0;0
1;232;20;39.9;1;22;13;0;1
1;446.8;14;42.1;1;57;20;1;0
1;69.1;15;84.9;0;80;4;0;1
0;887.8;1;49;0;85;8;1;0
0;825.9;9;64.5;0;99;5;1;0
0;827.7;9;63.6;1;100;21;0;1
0;998.8;15;30.1;1;49;17;0;1
1;863.5;15;15.1;1;62;11;1;0
0;851.3;13;10.1;0;16;18;0;1
1;376.6;20;95.8;1;78;18;1;0
0;124.8;9;108.2;1;82;14;0;0
0;408.4;15;91.2;1;96;23;0;0
0;705.4;10;27;1;72;9;0;0
1;744.4;9;61.6;1;58;5;1;0
0;748.9;16;69.8;0;3;15;1;0
1;704.4;2;25.2;1;8;7;0;1
0;761.8;18;69;1;90;21;1;0
1;139.9;2;94.5;0;66;20;1;0
0;140.3;2;90.9;1;67;15;0;0
0;138.7;3;12.8;1;49;15;0;1
1;665.1;19;68.5;0;59;15;0;1
0;936.4;6;44.6;1;65;19;1;1
1;454.7;16;10.1;0;67;11;1;1
0;534.9;8;66.2;1;44;23;0;0
0;874.3;14;35.9;1;7;12;1;0
0;528;5;109.6;0;55;20;1;0
1;903;14;90.7;1;63;0;1;0
0;634.2;5;107.5;1;50;17;0;0
0;456.9;19;84.3;1;93;19;1;0
0;436.2;8;90.6;0;98;10;0;0
1;170.3;11;108.2;1;44;1;1;1
1;827.5;15;86.9;0;48;17;0;1
1;133;6;79.4;0;30;4;1;0
0;666.3;11;73;1;74;5;1;0
0;85.1;15;62;1;9;20;1;0
0;136.2;15;26.9;1;57;6;0;0
1;569;14;14.1;0;28;5;0;1
1;313.8;19;33;0;50;20;0;0
0;538;8;13.2;0;71;5;1;0
0;443.9;18;89.6;0;72;6;1;0
0;921.9;17;107.9;1;66;3;1;0
0;420.9;13;67.7;1;89;20;0;0
0;650.5;7;46.5;0;97;22;1;0
0;978;15;71.5;1;27;4;1;0
0;632.8;5;32.4;1;84;10;1;0
0;82.8;9;51.8;1;70;20;0;0
1;194.4;19;57.2;1;59;21;0;0
1;40.8;18;20.7;1;85;11;1;1
0;471.2;3;60.1;0;7;8;1;0
0;804.5;8;18.3;0;42;2;0;1
0;260.4;10;64.1;0;17;10;0;0
1;991.2;12;81.3;0;52;1;0;1
0;828.6;1;39.7;1;85;1;1;0
0;106.7;9;64.2;0;2;3;0;0
0;177;11;45.7;0;31;18;1;0
1;476.3;13;61.3;0;15;8;1;0
1;263;5;95.7;1;68;10;0;0
0;382.9;10;81.8;0;93;17;0;0
0;679.8;18;103.3;0;89;20;0;0
1;912.3;6;26.2;0;3;0;1;0
0;292.2;15;52.8;0;99;21;1;0
1;5.3;4;14.7;0;32;4;0;0
1;330.1;3;47.8;0;68;9;1;0
1;216.5;13;17.7;0;84;19;0;0
1;438.2;4;86.1;0;32;13;0;0
0;681.3;1;38.3;0;60;16;1;0
0;183.9;11;12;0;12;23;0;1
0;788.4;5;96.7;1;68;16;0;0
1;521;12;95.4;1;80;15;1;0
0;60.5;6;66.4;0;19;4;1;0
1;711.2;17;87.7;0;45;22;0;1
1;741.4;15;12.3;1;55;22;1;1
0;202.4;11;105.1;1;85;3;1;1
0;590.4;11;81.4;0;56;3;0;0
0;964.3;11;88.1;0;99;17;0;0
0;383.8;1;94.7;0;93;1;1;0
0;780.2;8;88.8;0;9;20;0;0
0;623.2;6;91.1;1;45;22;0;0
0;997.3;11;34.6;0;74;7;1;0
1;950.9;13;74;1;69;10;0;1
1;232.1;2;19.1;0;60;4;1;0
1;772.5;1;109;1;39;6;0;0
1;534.8;12;69.7;0;21;1;0;1
0;586.1;19;23.8;0;24;11;0;0
0;509.4;18;42.4;0;33;22;0;0
1;519.1;7;60.4;1;49;19;1;0
1;891.1;12;93.6;1;45;17;1;1
1;571.9;10;29;1;88;21;0;0
1;81.2;12;78.4;0;80;16;0;0
1;68.2;5;13.7;0;42;6;0;0
1;138.5;13;26.6;0;45;20;0;0
0;812.4;12;80.2;0;47;9;0;1
0;728.2;13;44.8;1;6;21;0;1
1;455;20;35.8;0;70;12;1;0
0;527.2;11;96.3;1;64;1;1;0
1;563.7;18;91.2;0;32;10;0;1
0;586.9;4;107.2;0;91;22;1;0
0;902.2;18;73.7;0;19;4;1;0
1;153.3;13;49.9;1;77;23;1;0
0;416;14;43.3;1;29;10;0;0
1;443.2;10;53.6;1;31;11;0;1
0;425.3;14;59.8;1;89;4;1;0
1;878.4;15;91.4;1;96;7;0;1
0;524.6;2;53;0;22;21;1;0
0;276.5;9;94.4;0;12;5;1;0
0;689.9;13;43.4;1;88;20;0;0
0;498.4;5;43.5;1;1;23;0;0
0;91.9;13;66.1;0;56;5;1;0
0;53.6;9;86.9;0;100;19;1;0
0;117.7;11;46.2;1;67;3;0;1
1;162;18;35.4;1;3;18;1;0
0;98.2;20;75.8;1;23;10;0;0
0;772.9;13;84.7;1;68;19;0;0
1;243.3;9;43.7;1;65;21;0;0
1;40.6;6;14.2;0;21;2;0;0
1;283.7;4;66.2;0;79;8;1;0
1;757.9;2;13.1;0;33;9;1;0
1;320.2;18;70.8;0;88;19;1;0
0;246;18;83.1;1;91;22;1;0
0;379.6;13;80.9;0;80;17;0;0
1;201.6;12;68.4;0;34;18;1;0
1;177.7;9;53;1;10;8;1;0
0;1000.6;10;62.6;1;99;4;1;0
1;589.6;2;16.1;1;48;2;1;0
0;960;8;42.4;0;21;4;1;0
0;326.8;1;62.2;1;99;18;0;0
1;55.3;8;78.4;0;41;4;1;0
0;321.5;20;39.6;0;60;12;0;0
1;596.4;7;72.6;1;77;0;0;0
0;317.4;9;97.7;1;66;21;0;0
0;359.2;6;73.3;1;100;13;1;0
1;168.4;17;33.9;1;59;14;1;0
1;675.2;7;16.6;1;65;5;0;1
0;343.9;18;92.3;1;47;12;0;0
1;977.9;8;44.7;0;58;0;0;1
1;140.6;8;64.6;1;95;23;1;0
0;305.9;15;51.8;0;94;1;0;1
1;102.4;16;42.8;0;98;14;0;0
1;263.3;7;106.3;1;27;23;1;0
1;146.4;4;74;0;89;15;1;0
1;937;11;100.2;0;18;19;0;1
0;896.6;10;66.7;0;27;8;1;0
0;271.5;1;75.7;1;7;16;1;1
0;724;8;99.6;0;20;3;1;0
0;399.9;3;78.2;0;52;1;1;0
1;994.5;18;82.4;1;37;19;0;1
1;432.6;3;86.7;0;68;10;0;0
1;22.9;18;17.6;0;41;10;0;1
0;202.9;20;71;0;23;2;0;1
0;234.9;17;15.7;0;14;10;1;1
0;469.2;3;26;1;56;5;1;0
1;35.2;8;11.1;0;16;6;0;0
0;75.1;20;32.7;0;33;14;0;0
0;883.5;14;30.5;1;18;4;0;1
1;565.5;15;96.1;0;29;5;1;0
1;77;7;63.6;0;83;18;0;0
1;760.6;11;10.6;1;58;9;0;1
0;739.9;12;84.9;0;13;13;0;0
0;786.3;20;101.7;1;14;7;0;0
1;520.2;5;77.9;1;46;8;0;0
1;62;11;95.2;0;69;17;1;0
1;493.5;15;11.8;0;20;9;0;1
1;745.6;9;62.8;1;84;17;0;1
1;773.6;4;18.9;0;86;16;0;0
0;134.8;16;94.9;1;73;15;1;0
1;330.3;9;25.4;0;91;3;1;0
0;526.1;17;51;1;74;5;0;0
1;514.4;17;82.6;1;1;5;0;0
1;30.8;11;35.6;0;87;16;0;0
0;789.2;11;51.7;0;10;4;1;0
0;847.6;10;52.5;0;7;7;1;0
0;169.7;3;89.2;1;70;13;1;0
1;492.7;11;85.2;1;30;16;0;0
0;868.3;1;84.9;1;22;23;0;1
1;486.5;13;54.7;0;54;17;1;0
0;648;19;101.8;0;40;11;1;0
0;997.6;18;103.9;1;47;0;1;0
1;381.8;5;67.8;1;80;7;1;0
0;944;10;59;1;17;6;0;1
1;320.5;8;69.6;1;42;22;1;0
0;51;12;18.2;1;48;23;1;0
1;566.1;12;98.2;1;27;8;0;1
0;365.9;15;17.2;0;36;21;1;0
1;252.9;16;96.6;0;27;8;0;1
1;730.8;2;21.3;0;85;8;1;0
1;936;8;59.6;0;91;7;0;0
1;711;7;94.7;1;19;20;1;0
1;686.2;11;35.1;0;33;8;0;1
1;481.5;5;97.2;0;40;12;0;0
0;391.9;7;77.5;1;15;21;1;0
0;170;10;56.9;1;5;5;1;0
0;768.7;12;103.7;1;72;11;1;0
0;157.5;6;70.7;1;51;8;1;0
0;575.4;11;100;1;10;12;0;0
0;834.8;15;81.6;0;41;21;0;1
1;537.4;18;31.5;0;45;9;0;1
0;317.7;5;82.2;0;54;18;1;0
1;476.5;12;103.7;0;24;7;0;0
1;617.3;17;96.5;1;94;7;1;0
0;149;7;25.6;0;77;2;1;0
0;769.2;11;87.2;1;52;11;0;0
0;289.4;19;25.1;0;53;20;1;0
1;418.2;19;41.2;0;79;22;0;0
1;362;12;65.7;0;87;14;1;0
0;361.1;20;81.1;1;14;15;1;0
1;519.4;18;16.2;0;58;12;1;0
1;546;4;54.3;1;22;19;1;0
0;267.7;11;21.4;0;71;16;0;0
0;28.6;14;48.8;0;91;4;0;0
1;339.1;3;25.5;1;25;21;0;1
0;386.1;6;85.8;1;36;4;1;0
0;271.4;16;96.6;1;19;4;1;1
1;87.2;13;39.6;1;62;5;0;1
0;194.8;3;104.2;0;34;11;0;0
1;319.8;15;34.3;0;34;13;0;1
0;324.8;12;97.4;1;53;0;1;1
1;775.9;1;67;1;7;14;0;1
0;663.4;11;36.6;1;63;15;0;0
0;892.8;19;108.9;1;60;2;0;0
1;406.4;13;25.7;1;90;1;1;0
0;51.9;10;32.8;0;97;21;0;0
1;558.3;18;96.9;0;15;23;0;1
0;234.5;11;17;0;45;2;1;0
0;253.6;15;97.7;1;31;22;1;0
1;634.3;17;77.5;0;18;11;1;0
0;286;8;29.3;0;71;12;1;0
0;727.2;11;75.8;1;90;17;0;0
0;343.7;18;87.4;0;78;21;1;0
0;297.9;15;54.7;0;16;0;1;1
0;452.7;5;54.5;0;59;16;0;0
1;924.2;16;50.1;0;75;23;1;0
1;125.9;11;94.9;0;66;9;1;0
1;417.2;2;30.8;1;62;2;0;1
0;720.6;1;100.5;1;65;3;1;0
1;719.7;16;14.2;0;90;4;0;1
0;502.1;7;40;0;34;16;1;0
0;760.5;3;109.8;1;53;2;0;0
0;914.5;8;58.5;0;51;0;0;0
1;767.1;14;39;1;94;8;0;0
1;558.9;12;80.6;0;9;9;1;0
1;533.8;5;82.8;0;32;7;1;0
1;378.1;18;63.9;0;13;10;0;1
0;148.3;6;104.7;1;96;22;1;0
0;548.8;15;56.1;1;21;23;1;0
1;674.4;11;103;0;25;10;1;0
0;580.4;6;102.4;1;52;1;1;0
0;292.4;20;37.5;0;63;1;1;0
1;121.4;5;56.1;1;42;16;0;0
0;395.5;11;85.3;0;23;4;0;0
1;972.3;18;40.6;1;76;8;0;1
1;144.8;19;71.9;0;54;11;0;1
1;805.5;8;13.5;1;52;13;0;1
1;979.6;16;30.8;0;67;3;1;0
1;92.9;7;82.4;1;31;10;0;0
1;586.1;15;38.3;0;72;10;1;0
1;739.7;1;23.2;1;23;21;0;1
1;822.5;3;76.9;0;72;2;0;0
0;926.1;7;49.6;0;47;20;0;1
0;101;17;74.5;1;57;5;0;0
1;654.8;14;85.4;0;36;12;1;0
1;727.5;2;71.5;0;73;3;0;0
0;507;1;88;0;15;4;1;0
0;697.4;18;63.8;1;82;8;1;0
0;104.3;14;74.4;1;20;4;0;0
1;449.3;8;73.4;1;93;15;0;0
0;778.2;6;98.5;1;92;21;1;0
1;75.2;15;96.2;1;93;15;0;0
1;946.5;18;31.5;0;14;1;0;1
1;487.8;19;76.1;1;40;22;0;0
0;696.5;11;92.7;1;22;17;1;0
0;45.1;1;56.5;0;64;22;1;0
0;75.7;9;83.9;1;56;12;0;0
1;131.9;15;58.5;1;25;11;0;1
0;589.1;11;74.2;0;91;2;1;0
0;198;17;36.1;1;79;19;0;0
1;403.7;15;88.1;0;100;9;1;0
1;753.9;10;58.8;0;7;11;1;0
0;760.1;11;44.4;0;4;19;1;0
1;823.5;18;70.1;1;42;15;0;1
1;91.1;18;98.1;1;50;4;0;1
0;353.2;2;74.5;0;66;5;1;0
0;347.1;19;33.5;1;81;22;0;0
1;79.1;9;99.8;0;6;17;1;0
0;29;3;59.2;1;26;17;1;1
1;350;10;87.4;0;95;7;1;0
0;427.5;14;56.2;1;89;6;1;0
0;408.9;3;59.6;1;34;0;0;0
1;570.2;12;26.3;1;54;22;1;0
0;629.8;17;12.9;1;20;10;1;1
1;375;7;93.4;0;91;11;1;0
0;213;9;89.4;1;78;19;1;0
0;510.9;14;107.1;1;78;2;1;0
0;836.7;17;74.6;0;48;4;0;1
1;465.9;6;97.2;0;21;2;1;0
1;765.9;19;71.9;0;89;18;1;0
0;321.8;16;31;1;98;21;0;0
1;917.9;5;104.6;0;33;9;1;0
0;736;2;22.4;1;88;7;1;0
0;385.8;5;94.6;0;50;4;0;0
1;630.1;11;42.4;1;36;7;0;1
0;917.5;1;67.8;1;73;5;0;0
1;86.3;4;82.5;0;100;5;1;0
0;853.4;14;37.1;0;31;13;0;1
0;950.1;18;19;0;25;6;1;1
0;20;4;11.5;0;33;4;0;0
1;640.2;16;30.4;1;15;10;1;0
0;80.9;3;83.1;1;73;7;0;0
1;665.5;19;15.5;0;21;20;0;1
0;844.9;6;40.3;0;84;14;1;0
1;349.4;2;64.6;1;22;13;0;1
1;31;14;58.2;0;98;20;1;0
0;260.4;8;31.8;1;40;12;0;0
1;990.4;18;16;0;76;8;1;1
0;850.7;15;59.9;0;34;7;1;0
0;885.8;4;91.4;0;35;22;0;1
1;800.8;18;106.6;0;27;19;1;1
1;827.2;13;81.8;0;35;15;0;1
0;572.1;10;23.5;1;21;16;0;0
0;465.5;13;102.6;0;83;0;0;0
0;666;4;36;0;41;1;1;0
0;542.4;6;12.4;0;81;3;0;0
1;89.8;19;76.2;1;61;12;0;1
1;897.8;17;15;1;94;3;1;0
1;530.3;16;16.7;0;69;16;0;0
0;433.8;2;88.7;1;72;13;1;0
0;734;2;57.7;0;11;0;1;0
0;536.5;10;92.1;0;77;0;0;0
1;594.2;12;14.5;1;67;6;1;0
1;453.7;4;97.3;0;75;1;0;0
1;445.6;9;58.2;0;14;21;1;0
1;130.6;8;99.7;1;30;3;1;0
1;65.7;3;57.9;0;20;9;1;0
0;2.5;18;55.2;0;61;11;1;0
0;882.9;15;74.3;1;22;11;0;1
0;243.3;19;93.7;1;3;12;1;0
0;892.2;15;56.4;0;35;7;1;0
1;973.1;8;60;0;28;2;0;1
0;777.7;2;89.3;1;49;7;1;0
1;920.7;18;31.7;0;75;5;0;1
0;741.7;3;44.1;1;52;3;0;0
0;44.8;9;63.8;1;40;8;1;1
1;541.8;17;80.1;0;45;15;0;0
1;611;6;10.5;1;65;14;0;1
1;234.1;7;48.2;0;83;4;0;0
0;226.8;15;73.6;0;1;8;1;0
1;123.8;5;47.4;0;1;14;0;0
0;333.2;14;28.3;0;61;12;1;0
1;422.9;9;82.1;0;76;9;1;0
1;652.8;19;75.6;1;50;18;0;1
1;115;2;72.1;1;70;8;0;1
1;96.3;17;71.9;0;83;20;1;0
1;526.5;6;64.3;1;6;11;1;0
1;624.4;12;85.2;0;80;2;0;0
0;106.1;10;96.1;0;26;11;1;0
1;568.1;2;28.7;0;58;4;0;0
1;909.7;15;61.5;0;85;16;1;0
0;905.3;15;21.3;0;83;22;1;1
1;293.8;4;28.2;0;30;21;0;0
1;994.3;15;24.4;0;34;2;0;1
0;315;10;57.3;0;3;8;1;0
0;265.2;9;106.6;0;21;16;0;0
1;337;20;75;0;40;12;0;1
1;367.2;1;84.6;1;11;2;1;0
0;344.4;6;45.7;1;92;11;1;0
1;273.8;9;91.7;0;19;12;0;0
1;463.5;8;97.3;0;35;18;0;0
1;844.7;14;22.4;1;97;10;1;0
1;190.4;4;49.1;1;13;11;0;1
0;344.6;14;105.2;0;88;9;0;0
0;826;11;90.5;1;63;20;1;1
0;419.4;14;50.6;0;89;18;1;0
1;617.8;19;62.5;0;72;7;1;0
1;29;6;28.2;0;67;14;0;0
0;109.2;7;90.9;0;21;14;0;0
0;837.5;5;18.7;0;87;2;0;0
0;195.1;19;21.3;0;58;19;0;0
1;560.2;7;94.2;0;96;9;1;0
1;385.5;20;106.4;1;55;7;0;0
1;767.7;3;75.1;1;18;7;0;1
1;775.5;7;94.9;1;4;9;0;1
1;647.1;15;13.7;0;7;16;1;1
1;222.1;11;72.7;0;85;2;0;1
0;220.1;20;54.7;1;1;8;0;0
1;229;3;105.6;1;80;17;0;0
1;518.2;9;23.7;0;48;13;0;0
0;37.2;18;34.3;1;59;6;1;0
0;215.1;4;90.8;1;25;8;0;0
0;423.5;18;71.3;0;6;19;1;0
0;215.7;9;62.9;0;27;9;1;0
1;706.1;20;50;1;27;22;1;0
0;702.7;15;52;1;58;9;0;1
1;456.3;12;74.8;1;88;14;1;0
0;139.4;18;70.9;1;81;12;1;1
1;418.3;4;24.5;1;43;7;1;0
1;730.9;15;105.2;1;78;22;0;0
1;135.3;8;56.5;0;85;4;0;0
1;840.5;12;13.2;1;70;9;0;1
1;783.3;1;63.8;0;91;14;0;0
1;865.1;11;102;1;35;7;1;0
1;711.1;7;33.3;0;93;0;0;0
1;65.8;4;30.9;0;100;10;0;0
0;187.8;1;56.6;0;37;14;1;0
1;856.9;14;91.5;1;27;9;0;1
1;857.6;11;42.1;0;67;17;0;1
1;51.3;14;15.2;0;67;14;1;0
0;401.2;19;79.8;1;5;9;1;0
1;562.9;19;57.1;0;14;21;1;0
0;904.2;5;107.7;0;51;13;0;0
0;66.5;18;107.4;0;25;23;0;0
1;432.8;4;30;1;77;8;1;0
1;113.9;9;79.1;0;44;6;1;0
0;316.7;14;37.2;1;47;1;1;1
0;208.1;6;23.4;0;84;16;0;0
0;638.1;10;78.8;0;22;6;0;0
0;333.6;2;21.4;1;17;15;0;1
1;429;11;37.4;1;2;17;1;0
0;444.2;6;103.3;1;27;3;0;0
1;74.8;17;54.5;0;45;23;0;0
0;407.7;12;44.1;0;64;5;1;0
1;424.7;9;59.1;1;23;4;1;0
0;907.8;10;86.5;1;59;6;1;0
0;109.8;13;47.4;1;62;19;0;0
1;802.8;3;40.7;1;53;15;0;1
0;568;15;65.1;1;14;16;1;0
0;441.3;5;11.1;1;72;7;0;0
0;275.5;3;41.2;0;7;20;0;0
0;435.3;15;100.1;1;25;22;0;0
1;685.9;10;23.9;0;40;10;0;1
0;389.9;14;38.7;1;44;15;0;0
1;375.9;4;68.6;0;51;23;1;0
0;90.5;16;93.9;1;50;9;1;0
1;898.8;19;27.8;0;19;12;0;1
0;646.2;15;103.9;0;58;0;0;0
0;843.7;2;92.7;1;57;9;0;1
1;91.4;17;88.7;1;9;0;1;1
1;602.8;19;36.9;0;30;3;0;1
0;943.4;7;89.5;1;46;20;1;0
1;345.9;13;12.5;0;59;7;0;1
1;217.6;7;83.2;0;4;20;0;0
1;700.6;17;47.1;0;58;19;0;1
0;399.7;8;25.7;1;60;22;0;0
0;641;17;94.1;1;56;20;1;0
1;874.5;3;70.4;0;86;22;0;1
0;82.9;8;83.7;0;52;22;0;0
1;312.2;6;15;1;66;9;0;1
1;685.2;9;26.7;1;47;10;1;0
0;511.8;17;24.7;1;16;4;0;0
0;360.2;4;19.9;1;19;16;1;1
1;200.9;7;82.1;1;65;17;0;0
0;988.6;15;103.5;0;74;3;0;0
0;293.1;13;14.6;0;47;20;1;0
1;844;3;20.3;0;33;4;1;0
1;102.3;17;48.2;1;40;7;1;0
0;222;20;27.4;1;3;8;0;0
0;14.1;5;39.2;0;30;20;1;0
1;778.4;8;109.1;1;78;17;1;0
0;113.8;17;31.2;0;20;0;0;1
0;73;14;42.4;0;26;22;0;0
1;272.1;20;90.9;1;51;16;1;0
1;821.3;5;64;0;8;9;1;0
1;187.4;1;69.8;1;82;0;0;1
0;352.8;4;89.4;0;83;3;1;0
1;884.8;12;42.6;1;80;7;1;0
0;776.3;9;34.2;0;40;21;0;0
1;173.4;16;73.8;1;65;4;0;1
1;352.5;18;86.9;0;19;9;0;1
0;559.1;16;59.6;1;63;18;1;0
1;573.5;17;84.1;1;63;15;0;0
1;115.1;12;98.4;0;21;5;1;0
0;449.3;2;37.2;1;54;20;0;0
1;810;3;36.9;1;24;3;1;0
0;501.5;3;61.7;1;80;6;0;0
1;791.9;11;44.2;0;79;10;1;0
0;963.5;13;57.6;1;89;6;1;0
0;130.1;11;61.8;0;98;23;0;0
1;688.5;1;92.2;0;72;21;1;0
0;513.8;8;81.7;1;45;17;0;0
0;264.2;10;35.6;0;31;11;1;0
1;407.8;12;100.5;0;90;17;0;0
0;834.2;6;96.2;1;84;5;0;0
0;165.1;10;101.1;0;19;13;1;0
1;126.6;14;10.6;0;44;14;1;1
0;596.7;6;10.8;1;55;13;1;0
1;190.5;11;33.4;0;41;13;0;0
1;498.3;5;86.9;1;39;13;1;0
1;337.7;13;79.8;1;22;21;0;0
0;634.3;2;78.9;0;11;8;1;0
1;793.6;17;70.6;1;86;2;0;1
1;678.3;14;17.7;0;58;22;0;1
1;553.2;6;28.5;1;99;16;1;0
1;611.3;2;82;1;65;0;1;0
1;945.3;2;76.1;0;46;15;1;0
0;76.3;9;91.1;0;28;15;1;0
1;403.6;20;86.8;1;65;15;1;0
0;190.2;12;75.2;0;73;0;0;0
0;944.3;19;36.9;0;15;7;0;1
1;313.2;13;72.8;1;31;8;1;0
1;851.2;9;10.1;1;24;2;1;0
1;274.4;16;104;0;25;1;0;1
0;67.6;10;103.4;0;75;14;1;0
1;554.6;10;72.1;0;15;21;0;0
1;795.7;15;85.4;1;69;22;1;0
0;926.9;16;41.2;0;48;7;0;1
1;802.2;5;56.8;1;29;23;0;1
1;53.5;16;41.1;1;70;23;0;0
1;931.6;18;61.9;0;80;11;1;0
0;539.8;15;49.2;1;43;11;1;0
0;326.3;19;103.3;1;68;3;0;0
0;945.4;15;99.4;1;22;23;0;1
0;853.8;9;107.3;1;56;15;0;0
1;252.7;10;67.4;1;40;9;0;1
1;240.9;19;92.2;0;60;3;1;1
0;291.5;5;84;1;51;5;1;0
0;414.8;11;88.3;1;62;11;1;0
1;621.8;5;24.2;1;80;23;0;0
0;551.3;16;59.5;1;60;6;1;0
0;372.8;2;24;1;35;7;1;0
0;330.3;17;77.2;0;4;21;0;0
1;539;11;74.1;0;23;22;1;0
0;898.2;1;96.2;0;54;12;0;0
0;234.1;11;40.2;0;26;18;1;0
0;36.6;5;82.3;0;35;14;1;0
0;400.8;10;60.4;1;84;6;0;0
1;39.5;5;41.9;0;18;2;1;0
0;478.3;10;69.8;1;38;22;0;0
0;796.2;6;104;0;80;8;1;0
0;526.9;6;101.8;1;83;18;1;0
1;581.8;7;103.3;1;10;7;0;0
1;309.5;3;16.2;0;73;5;1;0
0;54.8;8;16;0;83;7;1;0
0;829.8;20;105;0;37;19;1;1
0;961.4;2;97.4;1;82;17;0;1
1;827.8;16;23.8;0;59;10;1;0
0;47.4;14;71;0;89;20;0;0
0;733;8;101.7;1;58;5;1;0
1;676.2;18;20.2;0;21;8;0;1
0;572.9;3;77.2;0;28;8;1;0
1;654.9;14;31.6;0;42;14;0;1
1;340.6;7;11.2;0;92;19;1;0
1;766.8;1;40.2;1;10;7;1;0
1;317.8;7;26.8;0;6;18;1;0
1;510.8;18;26.6;0;10;11;0;1
0;855.8;5;26.8;0;76;15;1;0
0;548.4;15;16.5;0;17;17;0;1
0;113.1;19;37.5;0;34;14;1;0
1;357.1;14;31.6;1;42;6;1;0
1;250.1;17;29;1;17;1;0;1
1;591.6;17;42.8;1;12;19;1;0
0;580.9;10;64.1;1;13;7;0;0
0;651.2;10;75.2;0;37;8;1;0
0;182.1;20;22;0;3;12;1;0
1;954.5;11;15.2;1;2;0;0;1
0;458.7;18;50.9;1;74;10;1;0
0;421.9;8;69.7;0;51;13;1;0
1;166.6;3;96.1;0;32;21;1;0
1;663.7;11;26.4;1;98;21;0;1
1;393.1;10;56.2;0;75;16;1;0
0;376.4;10;67.3;0;21;13;1;0
1;993.3;16;15.1;0;74;4;0;1
0;445.8;4;83.4;1;98;20;1;0
1;984.2;20;102;1;17;21;0;1
1;256.5;2;41.2;0;15;4;1;0
0;395.9;20;28;0;51;2;1;0
1;709.2;6;51.6;0;11;1;0;0
1;79.2;20;49.1;0;93;15;0;0
1;444.7;16;90.9;1;10;3;1;0
1;971.1;15;107;1;42;2;0;1
0;775.1;12;22.9;1;83;1;0;0
0;316.5;10;96.3;0;55;16;0;0
1;821.3;18;73.9;0;93;3;1;0
1;347.5;16;108.9;0;22;17;1;0
1;359.1;2;109.1;0;73;4;0;0
1;919.6;15;105.4;0;12;23;1;1
0;870.3;2;61.2;0;88;22;0;0
1;604.5;9;62.9;0;14;5;0;0
0;302.7;4;60.7;1;33;11;0;0
1;740.9;10;50.8;1;47;22;0;1
0;36;8;18.4;1;6;19;1;1
0;941.3;3;82.4;1;72;3;0;0
1;555;7;10;0;25;18;0;1
0;556.1;5;94.4;0;64;13;0;0
1;329.7;7;11.9;0;20;10;0;0
0;595.6;13;102.5;1;92;11;0;0
1;403.3;15;39.9;1;62;22;0;0
0;607.6;17;84.9;0;58;7;1;0
0;185.8;9;39.3;0;71;15;1;0
0;13.1;18;42;0;41;20;1;0
1;955.7;9;76.9;0;66;15;0;1
0;398.6;9;83.1;0;6;23;0;0
1;568.4;13;85.7;0;88;19;1;0
1;265.8;19;90.7;0;15;5;0;1
0;871.5;15;10.1;0;63;1;0;1
0;737.5;10;11;1;96;18;1;1
0;327.7;11;104.8;0;44;4;0;0
1;721.5;7;21.7;1;25;9;1;0
1;343.4;13;34.3;0;92;23;1;0
0;31.1;5;26.8;0;63;17;1;0
1;806.4;10;24.7;1;32;16;1;0
0;962.4;8;28.3;0;100;8;0;0
0;328.5;11;18.3;1;49;3;0;1
0;829.1;5;24.8;1;62;10;1;0
0;696.6;17;78.6;0;63;21;0;1
0;954;4;86.7;1;20;6;0;1
0;29.9;9;98.9;1;43;0;0;0
1;617.8;7;59.6;1;64;22;0;1
0;145.3;18;61.3;0;95;4;0;0
1;464.5;4;42.7;0;78;5;0;0
1;628.2;8;98.9;1;93;7;1;0
0;864.2;13;96.2;1;79;17;1;1
1;111.8;11;109.5;1;84;5;1;0
1;733.1;1;24.2;0;58;21;1;0
1;262.8;12;70.8;0;36;6;0;0
1;309.8;18;84.9;0;91;8;0;1
1;973.7;15;108.5;1;59;17;0;1
1;389.5;7;78.2;0;44;12;1;0
0;263.4;12;65.2;0;69;1;0;0
0;514.5;6;60.2;1;41;23;1;0
0;383.3;13;22.5;1;25;8;1;0
0;622.5;3;33.5;0;51;8;1;0
0;631.7;6;24;0;11;4;1;0
0;650.8;20;66.3;1;12;5;1;0
1;374.2;11;50.9;1;88;23;1;0
1;599.1;6;87.1;0;86;1;0;0
